SCATS Number,Location,NB_LATITUDE,NB_LONGITUDE,15 Minutes,Lane 1 Flow (Veh/15 Minutes)
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 13:00:00,345
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 13:15:00,321
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 13:30:00,370
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 13:45:00,357
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 14:00:00,348
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 14:15:00,353
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 14:30:00,349
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 14:45:00,416
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 15:00:00,411
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 15:15:00,413
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 15:30:00,391
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 15:45:00,465
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 16:00:00,483
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 16:15:00,465
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 16:30:00,542
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 16:45:00,561
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 17:00:00,495
3685,WARRIGAL_RD S of HIGHBURY_RD,-37.85513,145.09376,2006-10-02 17:15:00,571
