SCATS Number,Location,NB_LATITUDE,NB_LONGITUDE,15 Minutes,Lane 1 Flow (Veh/15 Minutes)
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-01 23:30:00,65
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-01 23:45:00,56
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 00:00:00,48
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 00:15:00,46
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 00:30:00,43
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 00:45:00,35
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 01:00:00,26
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 01:15:00,33
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 01:30:00,17
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 01:45:00,10
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 02:00:00,14
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 02:15:00,13
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 02:30:00,13
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 02:45:00,21
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 03:00:00,9
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 03:15:00,12
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 03:30:00,10
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 03:45:00,11
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 04:00:00,11
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 04:15:00,14
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 04:30:00,8
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 04:45:00,9
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 05:00:00,15
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 05:15:00,13
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 05:30:00,21
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 05:45:00,22
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 06:00:00,32
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 06:15:00,32
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 06:30:00,55
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 06:45:00,70
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 07:00:00,75
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 07:15:00,108
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 07:30:00,151
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 07:45:00,210
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 08:00:00,253
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 08:15:00,213
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 08:30:00,225
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 08:45:00,247
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 09:00:00,197
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 09:15:00,190
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 09:30:00,180
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 09:45:00,155
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 10:00:00,162
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 10:15:00,165
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 10:30:00,183
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 10:45:00,163
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 11:00:00,182
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 11:15:00,174
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 11:30:00,173
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 11:45:00,178
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 12:00:00,174
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 12:15:00,184
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 12:30:00,161
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 12:45:00,171
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 13:00:00,173
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 13:15:00,182
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 13:30:00,199
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 13:45:00,172
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 14:00:00,180
2000,TOORAK_RD W of WARRIGAL_RD,-37.85187,145.09407,2006-10-02 14:15:00,165
